Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
ChebNet (TAME),776,0.8416666666666667,0.8617192923510713,0.7846336669866082,0.7091329068941009,nan,nan,nan,nan,nan,nan,20
ChebNet (TAME),78,0.8117753623188406,0.8671808577322576,0.703626673599376,0.7139303482587065,nan,nan,nan,nan,nan,nan,32
ChebNet (TAME),260,0.7927536231884057,0.8437463083222951,0.7205882352941176,0.7157071783937456,nan,nan,nan,nan,nan,nan,27
ChebNet (TAME),96,0.8275362318840579,0.876015233882319,0.7518422097692274,0.7171286425017769,nan,nan,nan,nan,nan,nan,41
ChebNet (TAME),918,0.819927536231884,0.8594359720864022,0.7224830464267084,0.7029140014214641,nan,nan,nan,nan,nan,nan,29
ChebNet (TAME),714,0.816304347826087,0.8597741304080935,0.7758212290502793,0.7366737739872068,nan,nan,nan,nan,nan,nan,72
ChebNet (TAME),42,0.8018115942028985,0.8588826923023958,0.6637605725439166,0.7116204690831556,nan,nan,nan,nan,nan,nan,51
ChebNet (TAME),778,0.8014492753623188,0.8515920730519936,0.7126148705096074,0.7070007107320541,nan,nan,nan,nan,nan,nan,56
ChebNet (TAME),660,0.8228260869565217,0.8784013453781632,0.7597434855258998,0.7066453447050463,nan,nan,nan,nan,nan,nan,58
ChebNet (TAME),431,0.8143115942028986,0.8635085670102338,0.6776176254166126,0.7151741293532339,nan,nan,nan,nan,nan,nan,52
ChebNet (TAME),804,0.842391304347826,0.8823421986592985,0.7580901856763926,0.7029140014214641,nan,nan,nan,nan,nan,nan,55
ChebNet (TAME),186,0.8106884057971014,0.8534803031783338,0.7219512195121951,0.6997157071783937,nan,nan,nan,nan,nan,nan,31
ChebNet (TAME),347,0.8355072463768115,0.8771963993011469,0.7135218058294981,0.7045131485429993,nan,nan,nan,nan,nan,nan,36
ChebNet (TAME),60,0.8344202898550726,0.8482699020263625,0.7622346368715084,0.7027363184079602,nan,nan,nan,nan,nan,nan,52
ChebNet (TAME),86,0.7958333333333334,0.8501952898091578,0.6904545257593483,0.6966950959488274,nan,nan,nan,nan,nan,nan,25
ChebNet (TAME),461,0.847463768115942,0.8863301523830717,0.7778073089700996,0.7286780383795308,nan,nan,nan,nan,nan,nan,76
ChebNet (TAME),889,0.8175724637681159,0.8412907995196403,0.7684587813620072,0.7077114427860697,nan,nan,nan,nan,nan,nan,58
ChebNet (TAME),397,0.8331521739130434,0.8774538974282029,0.7471988795518207,0.7020255863539445,nan,nan,nan,nan,nan,nan,47
ChebNet (TAME),309,0.7927536231884058,0.8514823108116898,0.6907760896853222,0.7308102345415779,nan,nan,nan,nan,nan,nan,90
ChebNet (TAME),798,0.7905797101449277,0.8504421484509798,0.6973684210526315,0.7105543710021323,nan,nan,nan,nan,nan,nan,75
ChebNet (TAME),594,0.8117753623188405,0.8692176158651534,0.6776176254166126,0.7130419331911868,nan,nan,nan,nan,nan,nan,46
ChebNet (TAME),643,0.8105072463768116,0.862776906464732,0.683991683991684,0.7288557213930348,nan,nan,nan,nan,nan,nan,78
ChebNet (TAME),455,0.8182971014492754,0.8596979851380774,0.7338935574229692,0.6780383795309168,nan,nan,nan,nan,nan,nan,38
ChebNet (TAME),723,0.8161231884057971,0.8636198465571717,0.7080495896629999,0.6998933901918977,nan,nan,nan,nan,nan,nan,60
ChebNet (TAME),964,0.7952898550724637,0.8548538678595103,0.7023887220989427,0.6908315565031983,nan,nan,nan,nan,nan,nan,34
ChebNet (TAME),335,0.7855072463768116,0.8368687717452767,0.7166193181818181,0.7082444918265813,nan,nan,nan,nan,nan,nan,55
ChebNet (TAME),716,0.8190217391304349,0.8742372657386637,0.7259816207184628,0.7009594882729211,nan,nan,nan,nan,nan,nan,75
ChebNet (TAME),127,0.801268115942029,0.857666212590853,0.6776176254166126,0.6968727789623312,nan,nan,nan,nan,nan,nan,19
ChebNet (TAME),669,0.7891304347826087,0.8542954546769018,0.6775059536696255,0.7018479033404406,nan,nan,nan,nan,nan,nan,47
ChebNet (TAME),323,0.8010869565217391,0.8500325440966918,0.7219512195121951,0.7055792466240227,nan,nan,nan,nan,nan,nan,47
ChebNet (TAME),81,0.8130434782608694,0.8734916172139171,0.683991683991684,0.7016702203269368,nan,nan,nan,nan,nan,nan,39
ChebNet (TAME),553,0.8061594202898551,0.8466362122165771,0.7087108013937282,0.7000710732054015,nan,nan,nan,nan,nan,nan,35
ChebNet (TAME),414,0.7903985507246376,0.8418257720136832,0.6772823779193206,0.7082444918265813,nan,nan,nan,nan,nan,nan,54
ChebNet (TAME),819,0.814855072463768,0.8549374636070152,0.7188160676532769,0.7025586353944562,nan,nan,nan,nan,nan,nan,42
ChebNet (Fusion),429,0.8215579710144927,0.8707122906606988,0.6513006968791932,0.7084221748400854,nan,nan,nan,nan,nan,nan,41
ChebNet (Fusion),922,0.8346014492753623,0.8649794509728095,0.6841558441558442,0.7032693674484719,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),979,0.8268115942028985,0.8868217868214098,0.7489132324813076,0.7441364605543709,nan,nan,nan,nan,nan,nan,25
