Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
rf_ecfp,553,0.868840579710145,0.9076992949209961,0.7169950205672223,0.722636815920398,nan,nan,nan,nan,nan,nan,nan
rf_ecfp,414,0.8628623188405797,0.9014025401718297,0.7103257103257103,0.7200604122245913,nan,nan,nan,nan,nan,nan,nan
rf_ecfp,819,0.8624094202898552,0.8989099333614785,0.7169950205672223,0.7237029140014215,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,429,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,922,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,979,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,445,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,419,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,739,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,148,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,315,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,156,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,656,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,169,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,475,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,392,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,763,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,359,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,633,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,824,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,183,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,830,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,963,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,212,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,886,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,846,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,118,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,158,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,771,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,772,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,184,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,722,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,140,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,239,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,518,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,690,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
